Oversampling Factor,Noise Level,Amplitude Error Mean,Amplitude Error Std,Frequency Error Mean,Frequency Error Std,Backward Error Mean,Backward Error Std,Relative Backward Error Mean,Relative Backward Error Std,Condition Number Mean,Condition Number Std,Condition Number Min,Condition Number Max,Condition Number Median,Amplitude Error Ratio Mean,Amplitude Error Ratio Std,Frequency Error Ratio Mean,Frequency Error Ratio Std,RMSE Mean,RMSE Std,Rel RMSE Mean,Rel RMSE Std,Backward Error Fixed Mean,Backward Error Fixed Std,Relative Backward Error Fixed Mean,Relative Backward Error Fixed Std,RMSE Fixed Mean,RMSE Fixed Std,Rel RMSE Fixed Mean,Rel RMSE Fixed Std
5,0.0,1.6780004159742939e-15,1.9721522630525295e-31,2.6658020003359936e-16,9.860761315262648e-32,1.1911747717462496e-14,1.5777218104420236e-30,2.2773024006918327e-15,1.1832913578315177e-30,2324314710307271.0,0.5,2324314710307270.5,2324314710307270.5,2324314710307270.5,0.14086937163002228,2.7755575615628914e-17,0.022379604266030213,0.0,2.382349543492499e-15,0.0,2.277302400691829e-15,3.944304526105059e-31,5.5107934559521574e-15,1.5777218104420236e-30,1.161059717905186e-15,0.0,1.836931151984052e-15,0.0,1.1610597179051858e-15,3.944304526105059e-31
5,0.05555555555555555,0.040991552946580925,0.01488976393216162,0.0038319743643008925,0.0011669681285396403,0.24141953809378955,0.037753588449091505,0.04609279782187305,0.007207805586860009,27.326381122622397,4.902598596726621,17.224243987225798,47.24180643508484,26.693543049650764,0.1720713567101901,0.06407105176664947,0.0160269614000805,0.004703970185551386,0.04828390761875791,0.007550717689818302,0.046092797821873005,0.007207805586860002,0.10292942411411167,0.02844424587464168,0.021676181823769274,0.00600063947839607,0.03430980803803722,0.009481415291547226,0.021676181823769264,0.006000639478396067
5,0.1111111111111111,0.08366427799880961,0.030533506142631405,0.007973054111893491,0.002547172124986587,0.4872157718875109,0.07805353770884435,0.09264503413447998,0.014824603624794302,13.720604137992538,2.4655432676183104,8.573379924218376,23.93487361254124,13.399148879117487,0.17389982232185963,0.0643691314352256,0.016486363626674373,0.00491571693080753,0.09744315437750219,0.01561070754176887,0.09264503413447991,0.014824603624794288,0.2092197446906857,0.05738066949110168,0.04400005487440016,0.012133076096544858,0.06973991489689522,0.019126889830367227,0.04400005487440013,0.012133076096544855
5,0.16666666666666666,0.12933009610712334,0.04752280437165759,0.012697126446376456,0.004336150662591679,0.7404417561914447,0.1223706910485032,0.139857569169122,0.023046201354602742,9.210371743623469,1.6562942035083235,5.702715119136004,16.21710582292681,8.983491262029919,0.17670000218945606,0.06483670087971136,0.01721629943312418,0.005264826247417261,0.14808835123828895,0.02447413820970064,0.13985756916912187,0.023046201354602724,0.3211715026717921,0.08733955277203478,0.06739029150834223,0.01852703180280037,0.10705716755726404,0.02911318425734493,0.0673902915083422,0.01852703180280036
5,0.2222222222222222,0.17887813503130842,0.06635716781414763,0.018234086651433414,0.006760059824630828,1.0023749233941912,0.17066463758120212,0.18759360333027955,0.03177971049754237,6.9743067345174,1.2536910958952123,4.2876570343790235,12.395672226749362,6.819026613537261,0.18030884379424109,0.0656610846939624,0.018187040512543787,0.005806102019719163,0.20047498467883826,0.034132927516240426,0.18759360333027938,0.03177971049754234,0.43998572191098084,0.11857436057758433,0.09202456480370824,0.02524435383323201,0.14666190730366024,0.03952478685919478,0.09202456480370819,0.025244353833231994
5,0.2777777777777778,0.23302306164850264,0.08765287272975196,0.02483360566609781,0.01018499275390157,1.2727220198484805,0.22149390891911172,0.23543423141029057,0.040662410544518315,5.648333815289181,1.0133875698316308,3.4570028011651632,10.13204078176273,5.520400100168645,0.1847396884082595,0.06708189786765838,0.019417616690342653,0.0066600741315155235,0.25454440396969613,0.04429878178382234,0.23543423141029035,0.04066241054451828,0.566285060992121,0.15130154607639157,0.11794676435158528,0.03231585735275353,0.18876168699737367,0.05043384869213053,0.11794676435158521,0.03231585735275351
5,0.3333333333333333,0.29280454040032633,0.11316693106136837,0.032883478086615105,0.015532389394119273,1.5501561757504578,0.27284484001016546,0.28280191594762644,0.04922012039543581,4.778023422673142,0.8538235071661052,2.921837662934723,8.646749780928932,4.672820930283658,0.19026389815764588,0.06965191274091215,0.020998077183353298,0.008159242865064923,0.31003123515009157,0.05456896800203309,0.28280191594762616,0.04922012039543577,0.7005095797683375,0.18631650027245755,0.14514859800178606,0.03985397025466495,0.23350319325611246,0.062105500090819186,0.14514859800178595,0.03985397025466493
5,0.38888888888888884,0.36009564974777764,0.14735509429687338,0.04313764430562838,0.025287668944024462,1.8328367967020354,0.3228784818613284,0.3290807714200771,0.057042008230712246,4.1689450348957235,0.7399898288695379,2.5643079452077204,7.605778373460029,4.0792838694270035,0.19740809883337526,0.0745612532760574,0.02313864548015391,0.011164127606624634,0.3665673593404071,0.06457569637226568,0.3290807714200768,0.0570420082307122,0.8423851283221595,0.22414631253189998,0.17346507171068246,0.047881838428046705,0.2807950427740532,0.07471543751063332,0.17346507171068237,0.04788183842804668
5,0.4444444444444444,0.43984045576268455,0.20500993602566642,0.05869352136661034,0.06592841694596868,2.1180346510355794,0.37016454621552275,0.3735646517299633,0.06381771392689886,3.724211651914791,0.6544703711222076,2.293504704843384,6.842122110839286,3.6343813030234706,0.2077233704751735,0.08582884188062269,0.026853115016813447,0.02504143603802059,0.42360693020711593,0.07403290924310454,0.37356465172996295,0.06381771392689879,0.9895170532645382,0.26283752941989696,0.20230102510138423,0.05594861224637668,0.32983901775484603,0.08761250980663234,0.20230102510138415,0.05594861224637665
5,0.5,0.5362933337840154,0.3054852876687911,0.07991370218230102,0.11150398098526834,2.4017042443537107,0.4132362698252616,0.41541052902493664,0.06927068401058627,3.3899877492402193,0.5882025590480437,2.0685119931754605,6.262974874097964,3.319828219100387,0.2221633259481163,0.109467753787858,0.03203693689797072,0.04074386759476173,0.4803408488707422,0.08264725396505233,0.4154105290249363,0.0692706840105862,1.1377627913056294,0.2995286256189755,0.23073049928443232,0.06349907300660794,0.37925426376854304,0.09984287520632516,0.2307304992844322,0.0634990730066079
6,0.0,4.446684773882354e-15,0.0,2.9897509789926195e-16,4.930380657631324e-32,1.9324461917164908e-14,0.0,3.6790242169222785e-15,7.888609052210118e-31,2222548255233316.5,0.75,2222548255233317.2,2222548255233317.2,2222548255233317.2,0.2301065247220465,5.551115123125783e-17,0.015471328473767138,6.938893903907228e-18,3.588462490797498e-15,0.0,3.6790242169222746e-15,0.0,1.38510050602038e-14,3.1554436208840472e-30,2.918244742149369e-15,3.944304526105059e-31,4.617001686734602e-15,7.888609052210118e-31,2.918244742149368e-15,0.0
6,0.05555555555555555,0.04115046982771784,0.01485904005744048,0.0037914646649045646,0.001149189502961587,0.2682961072932644,0.038615387821572145,0.05099947983735512,0.007338221642190469,24.967266307471213,4.190291518825117,16.06732539863621,40.97543387886895,24.424401548986935,0.15483629229773416,0.05609623952666533,0.014217056676153313,0.004061632622629554,0.04982133637540933,0.00717069750036485,0.05099947983735508,0.007338221642190463,0.10375055870475396,0.028668292169588754,0.021849190401343945,0.0060489456482639165,0.03458351956825132,0.009556097389862917,0.02184919040134393,0.006048945648263913
6,0.1111111111111111,0.08435440244881943,0.030522354055612176,0.007966537121048417,0.0025404105116484427,0.5420548808017706,0.08027804299192547,0.10255676788767772,0.01516003754225701,12.54019011973348,2.1075312897905727,8.061980875685476,20.747277159858495,12.264740241949795,0.1569789671770497,0.05633383815899019,0.014752911158712774,0.00429449140714985,0.10065706440100632,0.014907258341577509,0.10255676788767763,0.015160037542256996,0.21202817913456262,0.05767319613141202,0.04459211515541278,0.012203708895355428,0.07067605971152088,0.019224398710470676,0.044592115155412754,0.01220370889535542
6,0.16666666666666666,0.13112462617091455,0.047675971343051876,0.01284078407313695,0.004383270100725317,0.8248656533622091,0.1264521363519655,0.15486629631423512,0.02364352217676365,8.422712209919574,1.4163892620762593,5.378424673799996,14.044172292472183,8.236048177462443,0.16017294715629343,0.05685027084142623,0.015575616587775197,0.004671789488912425,0.15317370645173026,0.02348157222308891,0.154866296314235,0.023643522176763628,0.32754145997995443,0.08770877256454332,0.06873254018916347,0.018636786979302572,0.10918048665998481,0.02923625752151444,0.06873254018916344,0.01863678697930256
6,0.2222222222222222,0.18232390316835775,0.06695156501758315,0.018656925302804335,0.006904422978923712,1.1177945774369609,0.17665709054607967,0.20764869475422387,0.03259281096609105,6.382901062104105,1.0728135306600133,4.0376720992902415,10.721289012836849,6.226456460596573,0.1641454131273321,0.0578785132794243,0.01663819116325044,0.0052442515398835295,0.20756924206963123,0.03280439817032834,0.2076486947542237,0.03259281096609102,0.4513395487492279,0.11910584614719867,0.09441239720409345,0.025429150129208208,0.15044651624974262,0.03970194871573289,0.09441239720409339,0.025429150129208194
6,0.2777777777777778,0.23861851941788784,0.08911296187829658,0.025680876671022968,0.010477528131103475,1.419895486847881,0.22889421567939114,0.26027409867296375,0.04150937954611079,5.174555835856177,0.8678873844483288,3.249346461211857,8.749650100255858,5.042087261110322,0.16890355523067746,0.05965871412382313,0.01795980978761453,0.0061401116480027775,0.263667972606287,0.042504588787355586,0.2602740986729635,0.041509379546110746,0.5837301804191702,0.1521132543324464,0.12160243693245124,0.03260651945060062,0.19457672680639007,0.05070441811081547,0.12160243693245118,0.03260651945060061
6,0.3333333333333333,0.30123919023896734,0.11645630544069938,0.03437181786593209,0.01626628506195517,1.7291306718153683,0.281060236483757,0.31196826025561675,0.0498715205744133,4.382537505708476,0.7318620211853336,2.7404594653363805,7.452932751077495,4.26501307895656,0.17480910741922515,0.0628349715951484,0.019651067337696594,0.007779811238985397,0.32109150485506766,0.05219157566197343,0.31196826025561647,0.04987152057441325,0.724908235960265,0.187950497984596,0.15023349213773723,0.04033532290486237,0.24163607865342163,0.06265016599486534,0.15023349213773715,0.04033532290486235
6,0.38888888888888884,0.37252465669303503,0.15531519420585504,0.04568354031246078,0.02810905672955713,2.0428573979649833,0.3315556450097311,0.36193414117026146,0.0572877794910997,3.829257388895836,0.6348144191208348,2.3979658410992504,6.541282147445237,3.730253656068902,0.18249039200239772,0.06887107096165883,0.02196796044948549,0.011427748795923684,0.37934909536259986,0.06156833762459259,0.3619341411702611,0.05728777949109965,0.8741063848025729,0.2271633308286182,0.1800299449831343,0.04861583136991399,0.291368794934191,0.07572111027620607,0.1800299449831342,0.04861583136991396
6,0.4444444444444444,0.45613329753451365,0.21721930424145236,0.06123435137801987,0.052740371022526863,2.3570858536842736,0.3782357996935347,0.40925119904020935,0.06338083478933505,3.426122708629491,0.5620685963236833,2.1757210922463823,5.869756785738692,3.3406421525350805,0.1929121336159671,0.08061890909775364,0.02529045293777555,0.0183685870960943,0.4376998547122461,0.07023662473475858,0.409251199040209,0.063380834789335,1.0278751281456024,0.26613240735677907,0.2101840430953622,0.05675730630341675,0.34262504271520083,0.0887108024522597,0.2101840430953621,0.05675730630341672
6,0.5,0.5558096732764972,0.3065641813734024,0.0835769140175412,0.10389003814722955,2.668134406415956,0.4199210096173173,0.45319113306103065,0.0680697957204549,3.123687442033904,0.5061430067868677,1.982495220494388,5.3578081736893175,3.0486491663398216,0.20695456714456373,0.10029836004606912,0.030364466469227594,0.035526107626016545,0.4954601209012385,0.07797737388853679,0.4531911330610303,0.06806979572045484,1.1817044967963348,0.3015569060079594,0.23969482762457187,0.06414527345722666,0.3939014989321117,0.10051896866931981,0.23969482762457175,0.06414527345722662
7,0.0,2.914890655733902e-15,7.888609052210118e-31,2.6455917561623285e-16,9.860761315262648e-32,1.231452983587705e-14,1.5777218104420236e-30,2.340595661006554e-15,0.0,2181832867721737.2,0.25,2181832867721737.5,2181832867721737.5,2181832867721737.5,0.23670336542136466,0.0,0.02148349787951046,3.469446951953614e-18,2.1436844880259806e-15,3.944304526105059e-31,2.3405956610065516e-15,0.0,7.217484130248573e-15,3.1554436208840472e-30,1.5206394787306858e-15,0.0,2.40582804341619e-15,0.0,1.5206394787306858e-15,5.9164567891575885e-31
7,0.05555555555555555,0.041193172946220435,0.014922870137724985,0.0037682197855688103,0.0011496029967695204,0.2927181739887797,0.03881418291129114,0.055539908096734376,0.007367926538676742,23.094677440704352,3.601621057018645,15.339172303013452,37.0515321698311,22.577654708060365,0.14175701357630852,0.05111222797203537,0.01292850805679571,0.0037191437645315924,0.050955693583598895,0.0067566819790332655,0.05553990809673432,0.0073679265386767355,0.10439742067931547,0.02877659014811358,0.02198555807308376,0.006072250132879905,0.03479914022643849,0.00959219671603786,0.021985558073083753,0.006072250132879902
7,0.1111111111111111,0.08488389730520678,0.03064602741339416,0.008012800257458225,0.0025590393693720806,0.5919819791681409,0.08093100970931963,0.11172838716950431,0.015258334337234196,11.60464093190799,1.8149467127137795,7.68300284800166,18.76570429028103,11.318312071875662,0.14429671174816866,0.0511953646847251,0.013558205267186419,0.0039412757257271825,0.1030508353016047,0.014088280464326183,0.11172838716950421,0.015258334337234182,0.21463928426131917,0.057750225502812016,0.04514257813664555,0.012227094245022772,0.07154642808710639,0.019250075167604005,0.04514257813664553,0.012227094245022765
7,0.16666666666666666,0.1327891353154086,0.04800871820687424,0.013086441481392992,0.004470831115721342,0.9018651754752126,0.1278946150255144,0.1687324999997562,0.023839759043502957,7.79969664527704,1.2225872866706675,5.171324797738148,12.716522503522723,7.609796803888212,0.14796589654659514,0.051631525893943125,0.014484494451218164,0.004325762231742574,0.15699457573479914,0.022263594792997925,0.1687324999997561,0.023839759043502936,0.33386273362811075,0.08784902182977593,0.07006362728061843,0.01869615403803724,0.11128757787603691,0.029283007276591975,0.0700636272806184,0.018696154038037233
7,0.2222222222222222,0.18570003871423416,0.06770064858095122,0.019239282611834614,0.007110250352484342,1.2229789243782034,0.17875154074883562,0.22607659856465576,0.03280540631193102,5.916244223901,0.9284517631039759,3.9509515643618034,9.723993317635545,5.774861408612325,0.15237370516100157,0.05263812925794114,0.015646854428214833,0.004900557446265368,0.21289330443897828,0.031116649212026715,0.22607659856465556,0.03280540631193099,0.46281892951685094,0.11943961073366051,0.09682385334292484,0.025570962288816203,0.15427297650561697,0.03981320357788684,0.09682385334292479,0.02557096228881619
7,0.2777777777777778,0.24420632712322532,0.09036802359742972,0.02674550316799861,0.010864740034248477,1.5534594818428362,0.23065135905477094,0.2828717324163796,0.04148566722693819,4.801739388166647,0.7532101010267139,3.1825972310152575,7.953670806073825,4.687716887692508,0.157534158306046,0.05437175882203841,0.017064356601491852,0.0057967563381735865,0.2704225852213539,0.04015124792725055,0.2828717324163793,0.041485667226938146,0.601328539961057,0.15273097063856428,0.12528487930777865,0.032857919142637144,0.20044284665368564,0.050910323546188095,0.12528487930777857,0.032857919142637124
7,0.3333333333333333,0.3096903140758915,0.11841745475451045,0.036116055380530594,0.01707726115351637,1.8905125742006528,0.2814974954799439,0.3381509800967283,0.0493836525336269,4.072265778261716,0.6369739978385295,2.684843285784075,6.793980143301327,3.977517945954571,0.1638859341971471,0.057456333324192366,0.018860434695630333,0.00748784617531568,0.3290959974716219,0.04900242417054828,0.338150980096728,0.04938365253362686,0.7491874273972078,0.18913425217983715,0.15528579557392805,0.04074493946734855,0.24972914246573588,0.06304475072661239,0.15528579557392794,0.04074493946734853
7,0.38888888888888884,0.38475303381124937,0.1585429902424375,0.04845764567635457,0.030670338048052324,2.23095137494368,0.33019715797270677,0.39100026916969294,0.05622796202064885,3.563636536185367,0.5540562035117091,2.339721376071185,5.982712933325096,3.4849848379921164,0.1721170856726391,0.0636797096604449,0.02132369213519964,0.011555601560615657,0.3883587859013369,0.05747994726312206,0.3910002691696926,0.0562279620206488,0.9050026081356932,0.2291275670018085,0.1864133086694121,0.04920144402446813,0.3016675360452311,0.0763758556672695,0.18641330866941203,0.0492014440244681
7,0.4444444444444444,0.474970964512426,0.2284296508802027,0.0655099184550422,0.05537605123795455,2.570787275203416,0.3756784552382476,0.44050929745115003,0.0617913412527472,3.193878079625248,0.49204988131381255,2.071673712023415,5.388646521580801,3.125242213141069,0.1836893206942155,0.07779589179538482,0.024827850046621903,0.01826199467880076,0.44751662282814625,0.0653972248809317,0.4405092974511497,0.06179134125274714,1.0648550864368995,0.26937448766398703,0.21775597260855478,0.05754495320541629,0.3549516954789665,0.08979149588799568,0.21775597260855467,0.05754495320541626
7,0.5,0.5779200967784232,0.3083847363183727,0.09168910488989189,0.12592433172615444,2.905611410272791,0.4161091954728401,0.48587358289667976,0.0658918720839452,2.9171257887934336,0.4446512340936292,1.8753918944394052,4.938754865875834,2.85614455250579,0.19728453781513497,0.09288429219816258,0.030601914008276325,0.03986803670592339,0.505802023418417,0.07243531336952326,0.4858735828966793,0.06589187208394515,1.2227832083909675,0.3047836595121844,0.24802544158783726,0.06486726946928058,0.4075944027969891,0.10159455317072812,0.24802544158783715,0.06486726946928055
8,0.0,4.1454496292982384e-15,0.0,3.624652308918993e-16,9.860761315262648e-32,1.7599307266514786e-14,6.310887241768095e-30,3.342839860703813e-15,3.944304526105059e-31,2127475570011388.5,0.0,2127475570011388.5,2127475570011388.5,2127475570011388.5,0.23554618181964213,5.551115123125783e-17,0.020595426024610727,0.0,2.893308291890846e-15,0.0,3.342839860703809e-15,7.888609052210118e-31,8.1562375871054e-15,1.5777218104420236e-30,1.7184238508928224e-15,0.0,2.718745862368465e-15,1.1832913578315177e-30,1.718423850892822e-15,3.944304526105059e-31
8,0.05555555555555555,0.04135957880820947,0.01491864122553315,0.003770978442586532,0.0011554984960642641,0.3139857517312661,0.03951677633624391,0.05952378253559653,0.007496955677899418,21.575474487985964,3.1548708595186894,14.912867452334531,33.35780469166494,21.163392476804407,0.1325852931761495,0.047712078243623904,0.01205298318203818,0.0035022988104840276,0.051618939612931486,0.0064965180112508064,0.05952378253559647,0.007496955677899409,0.10492861793996598,0.028900866375465725,0.022097626768170092,0.006099178861867386,0.03497620597998866,0.009633622125155242,0.02209762676817008,0.006099178861867382
8,0.1111111111111111,0.08575206345287205,0.030722036771793474,0.008118179946612465,0.0026096266732132697,0.6357921917208483,0.08265324687203274,0.1198196615595799,0.015568363100180341,10.845643747015373,1.5918088619124475,7.476522019242697,16.877465852157272,10.618646233962455,0.13558517909339124,0.047773694605435624,0.012776684145285287,0.003747662233684993,0.10452359245556105,0.013588110083261874,0.11981966155957978,0.015568363100180324,0.21720128323152102,0.05784229360498216,0.04568307254548862,0.012254914674663856,0.07240042774384034,0.01928076453499405,0.0456830725454886,0.012254914674663848
8,0.16666666666666666,0.13499907268851877,0.04840197351983686,0.013434051724980562,0.004630247024005336,0.9697306580763526,0.1309605566292054,0.18097941686325014,0.024369228656119256,7.294568079995408,1.0740218554128884,4.933390986413269,11.414545839599509,7.140524645350517,0.13972049190677371,0.048302439881074105,0.013811456249223548,0.00416311747118876,0.1594227381467101,0.021529782886787262,0.18097941686324998,0.02436922865611923,0.34024067781696266,0.08779459456474856,0.07140707850719678,0.018714471110591536,0.1134135592723209,0.029264864854916188,0.07140707850719676,0.018714471110591525
8,0.2222222222222222,0.18974169059204918,0.06860695842535071,0.01997187628642178,0.007442882816869726,1.3157442018241567,0.18279476507343817,0.24229156155469214,0.03343319631026606,5.53837355437312,0.8171828473812984,3.682833880606752,8.705139499965146,5.415841628761099,0.14452044688046606,0.04949963961286587,0.015080103187537922,0.004772614639717286,0.21630701433278698,0.030051274262793932,0.24229156155469192,0.033433196310266027,0.4743357932407832,0.11911906963573624,0.09924206439546912,0.025562839677657014,0.15811193108026106,0.03970635654524541,0.09924206439546907,0.025562839677657004
8,0.2777777777777778,0.2504874801448397,0.09209948080706953,0.028020856016399018,0.011519284847438704,1.671108548156457,0.2349024242332146,0.3026226102832942,0.04198712935986002,4.500457868287176,0.6643227044772432,2.9511933716182046,7.096390428429031,4.407754407416271,0.15002198549216836,0.05155580025359795,0.01660498023131798,0.005747517487773134,0.2747285529942474,0.0386177206595139,0.3026226102832939,0.04198712935985999,0.6188302472719981,0.15234565329940936,0.12894141836323983,0.03285788063927181,0.20627674909066604,0.05078188443313646,0.12894141836323975,0.032857880639271794
8,0.3333333333333333,0.318847331382836,0.12236030951686652,0.03819891320656693,0.018954955282028747,2.032346470275542,0.2856523846236535,0.360833322840494,0.049614531868203464,3.82223404241373,0.5630045447695743,2.47968028105609,6.084210081612348,3.745318673025555,0.1567599942606891,0.055359147769574166,0.018539062019930396,0.007800131363159054,0.3341157015669165,0.04696096275348906,0.3608333228404937,0.049614531868203415,0.773188291312097,0.1893184616570171,0.1602658919750906,0.04084743076851533,0.2577294304373657,0.06310615388567237,0.16026589197509053,0.040847430768515304
8,0.38888888888888884,0.3978432865563104,0.16882268616452242,0.05175396233219584,0.03542108367679179,2.3953996938707194,0.33370331969666295,0.4158476950774729,0.05599031256006974,3.3503233279311293,0.49080388298349303,2.1576153247154477,5.403536682390897,3.2817379238875777,0.16549363856622165,0.06312223101174384,0.021179307172892358,0.012444674684720223,0.3938012838639092,0.05486048781856729,0.41584769507747255,0.05599031256006969,0.9352210747781088,0.23020830791301328,0.1926349405157261,0.04944509313058873,0.3117403582593696,0.07673610263767108,0.19263494051572602,0.0494450931305887
8,0.4444444444444444,0.49392208630508494,0.2628173844418024,0.07066245992526762,0.07232274339284753,2.7557478417008343,0.37759316268083337,0.466708042402847,0.06089879246903691,3.007956587022879,0.4370249552356581,1.9298593018966703,4.9214759179241305,2.9521679963822187,0.17779271247789466,0.08274646278400127,0.024916568510104813,0.021625145681080423,0.4530421544445412,0.062075933558156035,0.4667080424028466,0.060898792469036844,1.0990884031851382,0.2694446621787127,0.22474964860007132,0.05759375588431221,0.3663628010617127,0.08981488739290425,0.22474964860007118,0.05759375588431218
8,0.5,0.5971742869037067,0.3302251356965245,0.09251884179504151,0.09860621430750179,3.1102172238103516,0.4171258181472229,0.5128815425412317,0.06445615221229761,2.751952013209989,0.39637013245615615,1.76591675250469,4.574849612803435,2.6926450958636403,0.1902297104103035,0.09249418764824484,0.02886859286388039,0.027090678997357395,0.5113165618941017,0.06857506208232207,0.5128815425412313,0.06445615221229753,1.2597181193530358,0.3032187532950933,0.2555207704421719,0.06469423433166098,0.41990603978434526,0.1010729177650311,0.2555207704421718,0.06469423433166095
9,0.0,2.3880356638347105e-15,3.944304526105059e-31,2.319543846556639e-16,0.0,1.1022978125670326e-14,1.5777218104420236e-30,2.0925646422386628e-15,0.0,2108738223159065.0,1.0,2108738223159066.0,2108738223159066.0,2108738223159066.0,0.21664160416625078,5.551115123125783e-17,0.021042805493325652,1.0408340855860843e-17,1.7214999611017506e-15,1.9721522630525295e-31,2.0925646422386604e-15,0.0,6.06658315180276e-15,1.5777218104420236e-30,1.2781581053945452e-15,1.9721522630525295e-31,2.022194383934252e-15,7.888609052210118e-31,1.2781581053945444e-15,0.0
9,0.05555555555555555,0.04157745406504923,0.014920290043194045,0.0037852181768623394,0.0011520502393550934,0.33368605879776037,0.03951794797029939,0.06320984871675087,0.007493526012088333,20.318008869076884,2.778823069561042,14.220900860018126,31.61873747917505,19.93463443962808,0.12527605215013657,0.0446187905696969,0.011374521814259434,0.003282590199590271,0.05211300709222883,0.00617166659663986,0.0632098487167508,0.007493526012088325,0.10539029323081675,0.028878223087496317,0.022194959048737025,0.006094893526351169,0.035130097743605586,0.009626074362498772,0.022194959048737015,0.0060948935263511654
9,0.1111111111111111,0.0867164595433689,0.030760663397313277,0.008238303280425298,0.002633826432792573,0.6763387001540718,0.08303143960944534,0.1272828584843335,0.015625609989211222,10.217332766316177,1.4044789863266194,7.240579085865246,15.90643957815166,10.044287440534095,0.12874456175296942,0.044676879692101594,0.012176539541300007,0.0035536282806603323,0.10562635911391136,0.012967332278833689,0.12728285848433335,0.015625609989211205,0.21945325172741956,0.057752968577314656,0.04615779547966226,0.01224299797442751,0.07315108390913985,0.01925098952577155,0.04615779547966224,0.012242997974427504
9,0.16666666666666666,0.13728754090147138,0.04861533810815179,0.013776981218972943,0.004733133676641393,1.0323018387920744,0.1317745512665003,0.19219312828694043,0.02447838815557605,6.876127195187508,0.9496642593656878,4.854659255032757,10.688103832528581,6.76832553988223,0.1333192516721125,0.04526527292069545,0.01329252720970524,0.003997065899928791,0.16121846156868366,0.02057972739247234,0.19219312828694018,0.024478388155576025,0.345736733670162,0.0877934756173101,0.07256393596714196,0.018740145779522082,0.11524557789005399,0.0292644918724367,0.07256393596714193,0.01874014577952207
9,0.2222222222222222,0.19379505846327086,0.06896039491540869,0.020644685143180692,0.007663090304874912,1.4007473761856952,0.1834365766801569,0.25697637495196873,0.033446137957506505,5.224960596285581,0.724337196342989,3.632357028723262,8.093010477340496,5.133171157811886,0.13849241658245884,0.04644663899013105,0.014631389543685551,0.004627963259455926,0.21875998719451448,0.028647980248107854,0.2569763749519685,0.03344613795750647,0.4839692729181392,0.11927635012913564,0.10126426013597961,0.025653957618629198,0.16132309097271302,0.039758783376378545,0.10126426013597957,0.025653957618629184
9,0.2777777777777778,0.25675770481159726,0.09253874691379207,0.02914135317899423,0.01200297431576121,1.7781378820769127,0.23436665836765697,0.32027294467690215,0.04168017070745005,4.250124610098208,0.5903850055372724,2.9186812989766486,6.5469654962653445,4.177022761678719,0.14437427352060933,0.048454109667253484,0.01622429499524611,0.005673948353743945,0.27769848220059007,0.03660192269853874,0.32027294467690187,0.04168017070745001,0.6330108479737744,0.15267038007890393,0.13190637435115435,0.0330234068023694,0.2110036159912581,0.05089012669296797,0.1319063743511543,0.033023406802369384
9,0.3333333333333333,0.32816868556180556,0.1241640217360468,0.03999012002842207,0.020882625224591975,2.1605768555827125,0.2833206905235759,0.3808322809353848,0.048842450707987296,3.6140186757274306,0.501655843754567,2.4599831614282395,5.573800130891437,3.5596410788397295,0.15163495484001202,0.05262334785085188,0.01825700196211153,0.008182799288538569,0.3374254153858077,0.04424725805994439,0.38083228093538435,0.04884245070798725,0.7919290617171305,0.18977138764582221,0.16416616396073272,0.041091290643819015,0.26397635390571017,0.06325712921527407,0.16416616396073266,0.041091290643818994
9,0.38888888888888884,0.41148900026385843,0.1741056152837022,0.05437932258433384,0.038781975502362946,2.544164768533565,0.32977521456499065,0.4376110929541353,0.05477631739300617,3.1722055633281454,0.43852938496801885,2.1477961331501683,4.935177596140497,3.1234092190020304,0.16108221738998355,0.061343419698401486,0.020975334280833643,0.013038326463009018,0.39733178276634157,0.05150223583623682,0.43761109295413486,0.05477631739300611,0.9579814447341299,0.2296743412634624,0.19734994645424644,0.04960364617663248,0.31932714824471,0.07655811375448747,0.19734994645424636,0.04960364617663245
9,0.4444444444444444,0.5140428913438423,0.2840225082117016,0.07317609961253535,0.06252715081512923,2.9245383574719535,0.3722575057708494,0.48971728997865294,0.0593214343672411,2.8522885207971362,0.39172247748925315,1.9280801914002395,4.477023061236826,2.813037690156677,0.17441213231242825,0.0859117246694889,0.02444566716508059,0.01853292680819558,0.45673615707392,0.05813685506750303,0.4897172899786525,0.05932143436724104,1.1255410185228585,0.2679926536767325,0.23020058901984333,0.05771456909092842,0.3751803395076194,0.08933088455891082,0.2302005890198432,0.05771456909092839
9,0.5,0.6239677707539973,0.3510142906584083,0.09795246946349848,0.10659794969748569,3.2982811957444325,0.41014621568014675,0.5366239489605567,0.062443433896051136,2.6135047206427817,0.3565718748920093,1.770908995866988,4.140910481297033,2.576187859537333,0.18754115291949672,0.09421416799551972,0.028940497403409905,0.028661392475371302,0.5151049821058579,0.06405407742714411,0.5366239489605562,0.06244343389605108,1.2896587079507158,0.30053506524922563,0.2616369128960067,0.06463832586931308,0.42988623598357184,0.10017835508307521,0.2616369128960066,0.06463832586931303
